rate,F1_micro,F1_macro
0.1,0.7818499127399651,0.7821485054697478
0.2,0.768324607329843,0.7678812768583791
0.3,0.7636499626028422,0.7635560036011738
0.4,0.7731239092495636,0.7732734912019597
0.5,0.7769633507853404,0.7773016650972455
0.6,0.7918848167539269,0.7921540659007678
0.7,0.8010471204188482,0.8010447605430581
0.8,0.7984293193717278,0.7967198543905054
0.9,0.8167539267015707,0.8157057414769113
