rate,F1_micro,F1_macro
0.1,0.8173356602675974,0.8170420713842527
0.2,0.818717277486911,0.8180963232784435
0.3,0.8040388930441288,0.8039318173621379
0.4,0.8062827225130891,0.8064019899207743
0.5,0.8062827225130891,0.8061904544167332
0.6,0.8298429319371727,0.8296082333991942
0.7,0.8202443280977313,0.8208428425220238
0.8,0.8429319371727748,0.8426942796868577
0.9,0.8481675392670156,0.8481241121012527
