rate,F1_micro,F1_macro
0.1,0.8167539267015707,0.8164810926627546
0.2,0.8095549738219895,0.8092806928744839
0.3,0.8167539267015707,0.8168294852737236
0.4,0.8019197207678883,0.8018821544843187
0.5,0.7958115183246073,0.7957342894203535
0.6,0.8115183246073299,0.8112011065763308
0.7,0.8202443280977313,0.8208482977132242
0.8,0.8219895287958116,0.821649539107335
0.9,0.8481675392670156,0.850244346296978
