rate,F1_micro,F1_macro
0.1,0.4657777777777778,0.3756301054278797
0.2,0.482,0.41716163537031486
0.3,0.48228571428571426,0.4307789857719624
0.4,0.476,0.42231361971568715
0.5,0.4944,0.4376900894265795
0.6,0.508,0.4429177421369205
0.7,0.5345744680851063,0.47128491096402864
0.8,0.496,0.44973824944349267
0.9,0.536,0.4788431763541562
